Customer_ID,Nationality,Membership_Level,Age_Group,Registration_Date,Preferred_Category
C-2405,KR,Non-Member,20s,2023-10-22,Confectionery
C-2406,KR,Silver,30s,2023-12-04,Cosmetics
C-2407,PH,Non-Member,50s+,2024-11-28,Souvenir
C-2408,AU,Non-Member,40s,2025-08-13,Confectionery
C-2409,US,Non-Member,50s+,2024-11-05,Indigenous
C-2410,CN,Silver,30s,2026-02-08,Souvenir
C-2411,GB,Non-Member,50s+,2025-05-09,Souvenir
C-2412,CA,Non-Member,50s+,2024-08-17,Indigenous
C-2413,IN,Non-Member,50s+,2026-03-25,Souvenir
C-2414,NZ,Non-Member,50s+,2023-08-29,Tea
C-2415,NZ,Silver,40s,2025-08-06,Souvenir
C-2416,US,Silver,50s+,2026-02-28,Apparel
C-2417,IN,Non-Member,50s+,2024-08-07,Confectionery
C-2418,CN,Diamond,40s,2023-05-20,Confectionery
C-2419,CN,Non-Member,30s,2023-07-25,Honey
C-2420,IN,Diamond,50s+,2024-10-09,Tea
C-2421,AU,Silver,30s,2024-01-23,Souvenir
C-2422,CN,Silver,30s,2025-11-04,Cosmetics
C-2423,JP,Non-Member,50s+,2024-12-23,Confectionery
C-2424,NZ,Non-Member,30s,2026-02-18,Confectionery
C-2425,CN,Silver,40s,2025-06-24,Honey
C-2426,KR,Non-Member,40s,2025-06-15,Cosmetics
C-2427,US,Non-Member,20s,2024-10-17,Indigenous
C-2428,KR,Gold,30s,2025-01-29,Jewellery
C-2429,US,Non-Member,50s+,2024-10-20,Souvenir
C-2430,NZ,Non-Member,30s,2025-10-28,Tea
C-2431,CN,Non-Member,50s+,2024-02-03,Honey
C-2432,NZ,Non-Member,40s,2024-09-27,Souvenir
C-2433,NZ,Gold,20s,2025-08-24,Souvenir
C-2434,CN,Non-Member,20s,2024-08-13,Cosmetics
C-2435,US,Non-Member,30s,2025-03-15,Souvenir
C-2436,US,Non-Member,30s,2025-01-26,Souvenir
C-2437,CN,Non-Member,20s,2023-12-04,Liquor
C-2438,TH,Non-Member,50s+,2024-04-07,Confectionery
C-2439,CN,Non-Member,30s,2024-11-23,Honey
C-2440,AU,Non-Member,20s,2023-09-13,Souvenir
C-2441,KR,Gold,40s,2024-02-21,Confectionery
C-2442,IN,Diamond,20s,2023-12-18,Cosmetics
C-2443,IN,Non-Member,30s,2023-10-08,Cosmetics
C-2444,IN,Silver,20s,2023-07-03,Confectionery
C-2445,US,Non-Member,30s,2025-12-03,Indigenous
C-2446,KR,Diamond,20s,2025-04-30,Honey
C-2447,GB,Non-Member,30s,2024-01-13,Tea
C-2448,GB,Silver,50s+,2023-07-15,Apparel
C-2449,US,Silver,20s,2024-07-28,Souvenir
C-2450,US,Silver,40s,2024-11-05,Souvenir
C-2451,KR,Silver,50s+,2025-09-05,Cosmetics
C-2452,IN,Non-Member,30s,2023-08-16,Confectionery
C-2453,GB,Non-Member,30s,2025-01-23,Tea
C-2454,CN,Silver,40s,2024-08-09,Confectionery
C-2455,US,Silver,40s,2025-10-14,Souvenir
C-2456,SG,Non-Member,30s,2025-02-02,Honey
C-2457,CN,Non-Member,30s,2023-10-21,Cosmetics
C-2458,GB,Non-Member,20s,2024-09-09,Tea
C-2459,CA,Non-Member,50s+,2023-08-09,Indigenous
C-2460,GB,Non-Member,40s,2025-07-31,Apparel
C-2461,PH,Non-Member,40s,2025-07-07,Confectionery
C-2462,GB,Gold,50s+,2024-05-04,Tea
C-2463,GB,Diamond,20s,2023-08-23,Souvenir
C-2464,US,Non-Member,20s,2024-10-29,Apparel
C-2465,CA,Non-Member,30s,2024-05-26,Tea
C-2466,CA,Silver,20s,2025-06-28,Apparel
C-2467,SG,Silver,20s,2025-07-08,Confectionery
C-2468,CN,Gold,30s,2023-12-29,Confectionery
C-2469,CN,Non-Member,50s+,2024-12-01,Honey
C-2470,GB,Non-Member,20s,2024-07-12,Indigenous
C-2471,PH,Non-Member,50s+,2023-11-10,Cosmetics
C-2472,KR,Non-Member,30s,2025-03-12,Cosmetics
C-2473,CN,Gold,30s,2023-07-20,Souvenir
C-2474,IN,Non-Member,50s+,2024-11-25,Confectionery
C-2475,PH,Silver,50s+,2025-11-17,Souvenir
C-2476,CA,Non-Member,40s,2023-09-28,Indigenous
C-2477,NZ,Silver,20s,2023-10-14,Souvenir
C-2478,KR,Gold,30s,2023-10-13,Honey
C-2479,KR,Silver,20s,2023-12-11,Confectionery
C-2480,CN,Silver,50s+,2023-08-23,Souvenir
C-2481,AU,Silver,40s,2025-05-27,Liquor
C-2482,CN,Silver,40s,2026-03-06,Cosmetics
C-2483,SG,Non-Member,20s,2024-10-27,Confectionery
C-2484,IN,Non-Member,40s,2025-01-06,Confectionery
C-2485,IN,Non-Member,30s,2024-02-22,Souvenir
C-2486,AU,Non-Member,30s,2023-08-22,Cosmetics
C-2487,JP,Silver,40s,2024-01-20,Souvenir
C-2488,US,Non-Member,50s+,2025-06-10,Jewellery
C-2489,US,Non-Member,30s,2023-05-13,Apparel
C-2490,JP,Non-Member,30s,2024-04-06,Confectionery
C-2491,CN,Silver,30s,2023-09-17,Confectionery
C-2492,KR,Silver,40s,2024-01-07,Cosmetics
C-2493,NZ,Silver,50s+,2024-06-21,Confectionery
C-2494,PH,Silver,20s,2024-07-18,Tea
C-2495,TH,Non-Member,20s,2025-03-01,Confectionery
C-2496,PH,Non-Member,50s+,2025-01-08,Cosmetics
C-2497,CN,Non-Member,30s,2025-10-17,Honey
C-2498,CN,Non-Member,40s,2024-05-04,Souvenir
C-2499,JP,Non-Member,40s,2023-09-23,Tea
C-2500,JP,Non-Member,50s+,2024-04-29,Confectionery
C-2501,GB,Non-Member,50s+,2025-03-16,Souvenir
C-2502,IN,Non-Member,50s+,2023-12-03,Souvenir
C-2503,GB,Non-Member,30s,2023-05-08,Souvenir
C-2504,US,Non-Member,50s+,2023-04-24,Indigenous
C-2505,TH,Non-Member,30s,2026-03-13,Cosmetics
C-2506,JP,Gold,30s,2024-09-09,Souvenir
C-2507,CN,Non-Member,20s,2024-02-15,Liquor
C-2508,GB,Gold,20s,2023-11-17,Tea
C-2509,US,Diamond,40s,2026-02-09,Indigenous
C-2510,JP,Non-Member,20s,2023-04-29,Confectionery
C-2511,US,Diamond,30s,2024-10-09,Jewellery
C-2512,US,Silver,40s,2025-01-17,Apparel
C-2513,AU,Diamond,30s,2025-11-11,Souvenir
C-2514,IN,Non-Member,30s,2024-09-29,Cosmetics
C-2515,PH,Non-Member,50s+,2023-11-22,Cosmetics
C-2516,IN,Silver,40s,2024-01-28,Souvenir
C-2517,CN,Silver,30s,2024-01-20,Confectionery
C-2518,US,Gold,30s,2023-10-18,Indigenous
C-2519,GB,Silver,50s+,2025-10-10,Apparel
C-2520,AU,Non-Member,30s,2024-12-22,Liquor
C-2521,IN,Non-Member,20s,2025-10-19,Tea
C-2522,JP,Silver,50s+,2023-09-23,Tea
C-2523,IN,Non-Member,40s,2025-09-19,Tea
C-2524,AU,Silver,30s,2026-01-11,Confectionery
C-2525,CN,Gold,20s,2024-04-30,Honey
C-2526,JP,Non-Member,50s+,2024-06-08,Souvenir
C-2527,GB,Non-Member,40s,2025-11-02,Souvenir
C-2528,JP,Non-Member,50s+,2024-11-22,Souvenir
C-2529,AU,Non-Member,30s,2024-11-03,Confectionery
C-2530,KR,Non-Member,40s,2025-01-07,Cosmetics
C-2531,CA,Gold,40s,2026-03-05,Apparel
C-2532,IN,Non-Member,30s,2025-07-12,Cosmetics
C-2533,CN,Non-Member,30s,2024-09-23,Liquor
C-2534,TH,Diamond,20s,2026-02-05,Tea
C-2535,AU,Silver,50s+,2024-08-20,Cosmetics
C-2536,CN,Non-Member,50s+,2024-04-12,Cosmetics
C-2537,TH,Non-Member,20s,2025-01-23,Souvenir
C-2538,AU,Silver,30s,2023-10-21,Confectionery
C-2539,TH,Non-Member,30s,2023-10-25,Souvenir
C-2540,CN,Silver,30s,2024-03-22,Cosmetics
C-2541,GB,Silver,40s,2023-06-27,Tea
C-2542,SG,Non-Member,20s,2023-07-10,Cosmetics
C-2543,TH,Non-Member,40s,2023-05-17,Cosmetics
C-2544,GB,Non-Member,20s,2024-04-04,Apparel
C-2545,CN,Non-Member,30s,2024-05-28,Honey
C-2546,CN,Non-Member,20s,2025-04-28,Honey
C-2547,GB,Silver,40s,2026-03-21,Indigenous
C-2548,AU,Non-Member,30s,2025-07-22,Souvenir
C-2549,AU,Gold,30s,2025-11-29,Confectionery
C-2550,PH,Non-Member,20s,2023-12-16,Souvenir
C-2551,CN,Silver,20s,2023-08-04,Honey
C-2552,GB,Diamond,40s,2026-03-17,Souvenir
C-2553,NZ,Silver,40s,2023-05-16,Confectionery
C-2554,IN,Gold,50s+,2024-07-19,Confectionery
C-2555,US,Non-Member,30s,2026-03-14,Jewellery
C-2556,GB,Silver,40s,2024-08-04,Tea
C-2557,KR,Non-Member,20s,2023-05-14,Cosmetics
C-2558,IN,Silver,30s,2026-02-25,Confectionery
C-2559,CN,Non-Member,40s,2023-11-12,Souvenir
C-2560,TH,Gold,30s,2023-04-01,Cosmetics
C-2561,CN,Non-Member,40s,2023-08-31,Honey
C-2562,JP,Non-Member,20s,2025-06-18,Confectionery
C-2563,KR,Non-Member,30s,2024-11-01,Cosmetics
C-2564,CN,Non-Member,40s,2024-01-27,Honey
C-2565,SG,Non-Member,20s,2025-04-09,Souvenir
C-2566,TH,Non-Member,30s,2025-02-06,Cosmetics
C-2567,US,Silver,30s,2025-08-05,Apparel
C-2568,AU,Diamond,40s,2025-11-03,Liquor
C-2569,GB,Silver,40s,2025-01-20,Tea
C-2570,JP,Non-Member,40s,2024-04-03,Souvenir
C-2571,AU,Gold,50s+,2024-12-21,Confectionery
C-2572,CN,Non-Member,40s,2023-12-21,Liquor
C-2573,AU,Non-Member,30s,2026-01-06,Liquor
C-2574,CN,Non-Member,20s,2023-11-08,Cosmetics
C-2575,CN,Non-Member,50s+,2023-05-10,Honey
C-2576,JP,Non-Member,30s,2024-09-25,Souvenir
C-2577,US,Silver,20s,2025-07-23,Souvenir
C-2578,JP,Gold,20s,2023-06-21,Souvenir
C-2579,TH,Non-Member,50s+,2025-10-30,Souvenir
C-2580,CN,Non-Member,50s+,2025-07-14,Honey
C-2581,CN,Silver,50s+,2025-08-14,Souvenir
C-2582,AU,Non-Member,50s+,2023-10-24,Confectionery
C-2583,SG,Non-Member,40s,2024-01-15,Confectionery
C-2584,TH,Non-Member,20s,2024-04-24,Tea
C-2585,AU,Non-Member,30s,2024-02-22,Souvenir
C-2586,AU,Silver,20s,2025-05-14,Liquor
C-2587,CA,Non-Member,40s,2023-07-18,Indigenous
C-2588,GB,Non-Member,50s+,2023-11-18,Apparel
C-2589,KR,Silver,40s,2023-04-18,Cosmetics
C-2590,JP,Silver,30s,2025-12-15,Confectionery
C-2591,CA,Non-Member,40s,2025-09-23,Apparel
C-2592,SG,Non-Member,50s+,2023-08-05,Tea
C-2593,CA,Non-Member,30s,2025-03-12,Apparel
C-2594,CN,Non-Member,20s,2023-07-30,Honey
C-2595,JP,Non-Member,20s,2024-10-17,Souvenir
C-2596,CN,Non-Member,50s+,2025-01-03,Cosmetics
C-2597,AU,Non-Member,40s,2023-04-15,Confectionery
C-2598,GB,Non-Member,40s,2024-05-29,Apparel
C-2599,KR,Diamond,40s,2023-07-26,Confectionery
C-2600,US,Diamond,50s+,2023-04-15,Apparel
C-2601,CN,Non-Member,50s+,2023-09-02,Honey
C-2602,JP,Non-Member,20s,2026-01-09,Tea
C-2603,CN,Non-Member,50s+,2025-06-01,Confectionery
C-2604,US,Non-Member,20s,2024-01-27,Jewellery
C-2605,GB,Non-Member,40s,2024-08-02,Apparel
C-2606,TH,Non-Member,40s,2024-04-21,Cosmetics
C-2607,CA,Gold,20s,2023-06-13,Apparel
C-2608,CN,Non-Member,20s,2024-05-10,Cosmetics
C-2609,IN,Silver,50s+,2024-08-24,Confectionery
C-2610,AU,Diamond,30s,2025-12-11,Cosmetics
C-2611,KR,Non-Member,30s,2025-01-09,Honey
C-2612,CN,Non-Member,50s+,2024-08-28,Liquor
C-2613,CN,Non-Member,20s,2024-11-25,Cosmetics
C-2614,CN,Non-Member,30s,2025-06-18,Cosmetics
C-2615,CA,Non-Member,30s,2024-03-28,Apparel
C-2616,AU,Gold,30s,2024-07-11,Confectionery
C-2617,KR,Gold,30s,2025-09-19,Cosmetics
C-2618,JP,Gold,50s+,2024-11-03,Confectionery
C-2619,KR,Non-Member,50s+,2025-06-26,Cosmetics
C-2620,IN,Non-Member,40s,2025-07-31,Tea
C-2621,US,Non-Member,40s,2025-03-20,Apparel
C-2622,GB,Gold,40s,2023-09-28,Indigenous
C-2623,CA,Silver,40s,2024-09-11,Indigenous
C-2624,CN,Silver,30s,2025-12-07,Confectionery
C-2625,KR,Non-Member,20s,2025-07-14,Cosmetics
C-2626,CN,Gold,20s,2026-02-07,Cosmetics
C-2627,GB,Non-Member,40s,2023-05-19,Tea
C-2628,IN,Non-Member,50s+,2024-08-18,Souvenir
C-2629,CN,Gold,40s,2025-08-16,Confectionery
C-2630,CN,Diamond,20s,2023-12-29,Honey
C-2631,CN,Non-Member,20s,2024-06-29,Honey
C-2632,JP,Silver,50s+,2025-11-08,Confectionery
C-2633,CN,Silver,40s,2025-12-21,Souvenir
C-2634,CN,Gold,40s,2024-02-26,Honey
C-2635,CN,Silver,50s+,2023-06-24,Souvenir
C-2636,GB,Silver,40s,2025-03-23,Indigenous
C-2637,CN,Non-Member,40s,2024-12-16,Honey
C-2638,CN,Gold,20s,2024-05-03,Cosmetics
C-2639,JP,Gold,50s+,2023-07-15,Souvenir
C-2640,CN,Non-Member,30s,2025-10-06,Honey
C-2641,US,Silver,50s+,2025-04-25,Apparel
C-2642,CN,Non-Member,50s+,2024-03-27,Honey
C-2643,NZ,Silver,50s+,2023-09-02,Souvenir
C-2644,NZ,Gold,30s,2023-05-20,Souvenir
C-2645,TH,Non-Member,50s+,2023-03-29,Cosmetics
C-2646,CN,Non-Member,20s,2025-06-05,Honey
C-2647,NZ,Silver,40s,2023-05-13,Tea
C-2648,SG,Silver,20s,2025-07-22,Confectionery
C-2649,PH,Non-Member,50s+,2024-04-10,Souvenir
C-2650,CN,Non-Member,50s+,2023-11-24,Souvenir
C-2651,IN,Non-Member,30s,2025-10-01,Confectionery
C-2652,IN,Non-Member,20s,2024-04-05,Confectionery
C-2653,JP,Non-Member,30s,2025-03-11,Souvenir
C-2654,TH,Non-Member,40s,2026-01-04,Souvenir
C-2655,CN,Gold,40s,2026-01-25,Liquor
C-2656,AU,Gold,40s,2024-08-07,Liquor
C-2657,SG,Non-Member,30s,2025-08-06,Souvenir
C-2658,US,Non-Member,20s,2024-01-10,Jewellery
C-2659,AU,Silver,50s+,2023-05-10,Liquor
C-2660,AU,Gold,50s+,2024-02-17,Liquor
C-2661,US,Non-Member,40s,2025-12-15,Jewellery
C-2662,US,Non-Member,50s+,2026-01-02,Indigenous
C-2663,IN,Gold,50s+,2023-11-04,Confectionery
C-2664,US,Non-Member,30s,2023-05-08,Indigenous
C-2665,AU,Non-Member,50s+,2025-10-22,Cosmetics
C-2666,KR,Silver,30s,2024-11-08,Cosmetics
C-2667,CN,Diamond,50s+,2023-09-22,Liquor
C-2668,NZ,Silver,20s,2024-09-23,Cosmetics
C-2669,SG,Gold,50s+,2023-10-03,Confectionery
C-2670,CA,Gold,40s,2026-01-27,Apparel
C-2671,AU,Non-Member,30s,2026-02-22,Cosmetics
C-2672,JP,Non-Member,20s,2024-01-25,Tea
C-2673,NZ,Silver,30s,2023-05-14,Tea
C-2674,CN,Silver,40s,2024-02-09,Liquor
C-2675,GB,Silver,30s,2024-06-30,Apparel
C-2676,TH,Non-Member,30s,2025-06-23,Cosmetics
C-2677,IN,Non-Member,40s,2024-10-20,Souvenir
C-2678,AU,Non-Member,50s+,2025-10-06,Cosmetics
C-2679,NZ,Silver,40s,2023-05-15,Souvenir
C-2680,CN,Silver,50s+,2025-11-14,Cosmetics
C-2681,US,Silver,20s,2025-07-05,Souvenir
C-2682,CN,Non-Member,50s+,2024-04-30,Liquor
C-2683,TH,Non-Member,40s,2023-06-20,Cosmetics
C-2684,AU,Non-Member,50s+,2025-07-13,Souvenir
C-2685,SG,Silver,30s,2025-12-26,Honey
C-2686,KR,Non-Member,50s+,2024-06-04,Cosmetics
C-2687,US,Non-Member,50s+,2024-08-24,Souvenir
C-2688,KR,Non-Member,20s,2023-07-04,Honey
C-2689,AU,Non-Member,50s+,2023-05-13,Confectionery
C-2690,CN,Diamond,30s,2024-08-14,Confectionery
C-2691,IN,Silver,40s,2023-07-24,Confectionery
C-2692,AU,Diamond,50s+,2023-11-02,Liquor
C-2693,US,Non-Member,20s,2024-04-04,Indigenous
C-2694,KR,Gold,30s,2025-06-03,Cosmetics
C-2695,US,Diamond,30s,2025-03-04,Indigenous
C-2696,TH,Non-Member,30s,2023-12-24,Cosmetics
C-2697,IN,Silver,50s+,2023-11-26,Confectionery
C-2698,IN,Silver,30s,2023-09-12,Confectionery
C-2699,IN,Non-Member,20s,2024-02-09,Souvenir
C-2700,GB,Non-Member,50s+,2024-02-22,Tea
C-2701,IN,Non-Member,40s,2026-02-20,Souvenir
C-2702,CN,Silver,40s,2024-09-07,Confectionery
C-2703,US,Non-Member,20s,2024-02-20,Jewellery
C-2704,IN,Non-Member,30s,2024-12-10,Tea
C-2705,IN,Gold,50s+,2024-12-20,Confectionery
C-2706,JP,Silver,50s+,2026-02-09,Tea
C-2707,US,Non-Member,20s,2024-06-26,Apparel
C-2708,PH,Non-Member,20s,2026-01-26,Confectionery
C-2709,CN,Non-Member,40s,2025-04-20,Confectionery
C-2710,AU,Diamond,20s,2023-04-09,Liquor
C-2711,NZ,Gold,50s+,2023-11-17,Tea
C-2712,CA,Non-Member,20s,2025-03-21,Souvenir
C-2713,CN,Non-Member,30s,2024-10-13,Cosmetics
C-2714,IN,Non-Member,40s,2024-06-06,Tea
C-2715,JP,Non-Member,50s+,2025-09-14,Souvenir
C-2716,IN,Non-Member,30s,2023-10-07,Souvenir
C-2717,US,Non-Member,50s+,2025-01-15,Jewellery
C-2718,US,Silver,50s+,2023-04-25,Jewellery
C-2719,IN,Diamond,30s,2024-06-07,Souvenir
C-2720,CN,Silver,20s,2025-08-20,Cosmetics
C-2721,CA,Diamond,40s,2023-10-16,Apparel
C-2722,CA,Non-Member,40s,2025-01-25,Indigenous
C-2723,CN,Non-Member,20s,2023-07-01,Honey
C-2724,GB,Non-Member,20s,2023-06-02,Apparel
C-2725,US,Non-Member,20s,2024-08-30,Souvenir
C-2726,IN,Non-Member,20s,2024-03-03,Confectionery
C-2727,US,Silver,30s,2025-11-19,Indigenous
C-2728,IN,Gold,20s,2025-12-15,Cosmetics
C-2729,CN,Non-Member,40s,2024-05-12,Honey
C-2730,TH,Non-Member,30s,2023-08-05,Cosmetics
C-2731,PH,Silver,30s,2024-04-11,Confectionery
C-2732,CN,Silver,40s,2023-08-25,Honey
C-2733,GB,Non-Member,40s,2025-12-31,Tea
C-2734,NZ,Non-Member,50s+,2024-08-23,Souvenir
C-2735,IN,Silver,30s,2023-07-07,Tea
C-2736,CN,Gold,20s,2024-01-02,Souvenir
C-2737,KR,Silver,40s,2023-09-12,Cosmetics
C-2738,PH,Non-Member,30s,2024-11-22,Confectionery
C-2739,IN,Non-Member,50s+,2025-10-13,Confectionery
C-2740,AU,Non-Member,20s,2024-05-04,Liquor
C-2741,JP,Gold,20s,2025-11-24,Souvenir
C-2742,AU,Non-Member,50s+,2024-11-14,Liquor
C-2743,US,Non-Member,50s+,2023-07-31,Apparel
C-2744,KR,Silver,20s,2025-10-08,Honey
C-2745,US,Non-Member,40s,2024-01-21,Jewellery
C-2746,KR,Non-Member,20s,2023-05-19,Cosmetics
C-2747,CN,Gold,30s,2025-01-01,Cosmetics
C-2748,GB,Non-Member,20s,2023-11-13,Apparel
C-2749,TH,Gold,50s+,2023-07-15,Confectionery
C-2750,US,Silver,20s,2025-12-06,Apparel
C-2751,JP,Non-Member,30s,2025-12-02,Tea
C-2752,IN,Diamond,30s,2024-10-29,Souvenir
C-2753,SG,Non-Member,20s,2025-08-29,Cosmetics
C-2754,NZ,Non-Member,40s,2025-08-12,Confectionery
C-2755,JP,Non-Member,30s,2024-09-21,Confectionery
C-2756,SG,Non-Member,50s+,2024-11-04,Confectionery
C-2757,CN,Non-Member,20s,2024-11-12,Honey
C-2758,IN,Gold,20s,2026-01-21,Cosmetics
C-2759,CA,Non-Member,50s+,2024-02-12,Souvenir
C-2760,KR,Gold,30s,2023-08-15,Cosmetics
C-2761,GB,Non-Member,20s,2024-06-06,Indigenous
C-2762,CN,Non-Member,40s,2023-10-21,Liquor
C-2763,NZ,Non-Member,50s+,2023-06-20,Cosmetics
C-2764,CA,Silver,30s,2024-05-05,Tea
C-2765,GB,Gold,50s+,2024-04-17,Apparel
C-2766,CN,Non-Member,40s,2024-01-02,Cosmetics
C-2767,AU,Gold,30s,2025-11-22,Liquor
C-2768,CN,Gold,50s+,2024-11-28,Honey
C-2769,IN,Gold,40s,2025-10-07,Confectionery
C-2770,GB,Silver,30s,2025-10-21,Souvenir
C-2771,NZ,Non-Member,20s,2025-12-28,Souvenir
C-2772,IN,Gold,30s,2023-11-18,Souvenir
C-2773,CN,Gold,50s+,2023-10-27,Cosmetics
C-2774,NZ,Silver,20s,2025-04-23,Souvenir
C-2775,CN,Gold,20s,2024-04-25,Cosmetics
C-2776,AU,Non-Member,20s,2025-08-28,Liquor
C-2777,PH,Non-Member,50s+,2025-01-08,Confectionery
C-2778,GB,Non-Member,20s,2025-03-05,Tea
C-2779,AU,Non-Member,40s,2026-02-21,Confectionery
C-2780,NZ,Non-Member,30s,2023-07-03,Confectionery
C-2781,US,Non-Member,50s+,2025-10-29,Apparel
C-2782,PH,Diamond,40s,2025-02-05,Souvenir
C-2783,JP,Diamond,50s+,2024-10-28,Tea
C-2784,SG,Silver,50s+,2026-01-04,Cosmetics
C-2785,IN,Silver,20s,2024-10-17,Souvenir
C-2786,NZ,Diamond,30s,2023-05-09,Souvenir
C-2787,US,Non-Member,30s,2023-04-22,Apparel
C-2788,IN,Non-Member,30s,2026-01-27,Confectionery
C-2789,CN,Non-Member,20s,2024-12-15,Cosmetics
C-2790,CN,Non-Member,50s+,2025-11-27,Liquor
C-2791,CN,Non-Member,50s+,2024-06-30,Honey
C-2792,KR,Diamond,20s,2025-06-09,Honey
C-2793,PH,Silver,50s+,2024-02-19,Souvenir
C-2794,JP,Silver,50s+,2026-01-20,Souvenir
C-2795,US,Non-Member,50s+,2026-03-08,Souvenir
C-2796,AU,Non-Member,20s,2024-09-29,Liquor
C-2797,SG,Non-Member,40s,2023-09-02,Confectionery
C-2798,CN,Diamond,40s,2024-06-12,Cosmetics
C-2799,KR,Silver,20s,2025-11-04,Cosmetics
C-2800,JP,Non-Member,40s,2025-12-17,Tea
C-2801,GB,Silver,40s,2023-07-28,Apparel
C-2802,SG,Non-Member,20s,2025-05-21,Tea
C-2803,GB,Silver,30s,2024-11-18,Apparel
C-2804,KR,Non-Member,50s+,2024-11-11,Cosmetics
C-2805,US,Non-Member,30s,2023-12-08,Apparel
C-2806,AU,Gold,40s,2026-02-21,Souvenir
C-2807,GB,Non-Member,40s,2024-05-11,Indigenous
C-2808,CN,Silver,20s,2023-09-08,Honey
C-2809,NZ,Gold,30s,2025-12-07,Cosmetics
C-2810,CA,Silver,50s+,2025-10-06,Apparel
C-2811,NZ,Silver,20s,2023-09-17,Souvenir
C-2812,IN,Non-Member,20s,2026-03-13,Cosmetics
C-2813,NZ,Silver,40s,2025-02-09,Confectionery
C-2814,JP,Non-Member,20s,2023-12-09,Souvenir
C-2815,AU,Silver,40s,2024-11-28,Confectionery
C-2816,NZ,Silver,30s,2025-02-17,Confectionery
C-2817,SG,Non-Member,40s,2025-01-18,Cosmetics
C-2818,AU,Silver,20s,2025-09-23,Liquor
C-2819,JP,Non-Member,20s,2024-10-12,Confectionery
C-2820,GB,Silver,50s+,2025-11-05,Souvenir
C-2821,CN,Silver,40s,2025-08-11,Honey
C-2822,JP,Non-Member,30s,2025-03-02,Souvenir
C-2823,AU,Non-Member,20s,2024-08-16,Souvenir
C-2824,CN,Non-Member,40s,2024-03-08,Cosmetics
C-2825,NZ,Non-Member,50s+,2026-03-23,Cosmetics
C-2826,JP,Silver,20s,2024-07-01,Confectionery
C-2827,CN,Non-Member,30s,2025-11-20,Honey
C-2828,GB,Non-Member,50s+,2024-06-27,Tea
C-2829,AU,Non-Member,40s,2024-10-25,Confectionery
C-2830,CN,Non-Member,20s,2026-03-17,Honey
C-2831,US,Gold,40s,2023-11-17,Jewellery
C-2832,US,Non-Member,30s,2024-12-18,Jewellery
C-2833,CA,Silver,40s,2024-06-25,Apparel
C-2834,NZ,Non-Member,20s,2024-10-08,Souvenir
C-2835,NZ,Non-Member,20s,2025-07-10,Honey
C-2836,JP,Non-Member,40s,2024-05-23,Confectionery
C-2837,CN,Non-Member,40s,2025-12-08,Confectionery
C-2838,CA,Non-Member,20s,2024-06-29,Apparel
C-2839,AU,Non-Member,30s,2025-03-25,Liquor
C-2840,CA,Non-Member,20s,2024-07-08,Indigenous
C-2841,NZ,Non-Member,50s+,2024-09-20,Souvenir
C-2842,NZ,Non-Member,50s+,2024-01-29,Souvenir
C-2843,KR,Non-Member,20s,2023-07-14,Cosmetics
C-2844,TH,Non-Member,40s,2024-04-21,Tea
C-2845,NZ,Non-Member,50s+,2024-02-21,Confectionery
C-2846,AU,Non-Member,40s,2024-04-26,Liquor
C-2847,IN,Non-Member,20s,2024-02-18,Confectionery
C-2848,CN,Gold,40s,2025-03-12,Honey
C-2849,KR,Non-Member,20s,2026-01-27,Confectionery
C-2850,IN,Silver,40s,2024-12-21,Tea
C-2851,NZ,Non-Member,50s+,2025-10-28,Tea
C-2852,KR,Gold,50s+,2024-12-15,Confectionery
C-2853,SG,Silver,40s,2025-04-12,Honey
C-2854,CN,Non-Member,30s,2024-07-18,Honey
C-2855,AU,Silver,40s,2024-07-16,Confectionery
C-2856,CA,Non-Member,50s+,2025-05-26,Indigenous
C-2857,NZ,Non-Member,20s,2023-10-04,Confectionery
C-2858,GB,Non-Member,20s,2023-04-06,Tea
C-2859,KR,Non-Member,20s,2023-05-25,Cosmetics
C-2860,CN,Diamond,20s,2026-02-11,Liquor
C-2861,IN,Non-Member,30s,2025-09-16,Tea
C-2862,GB,Diamond,40s,2023-06-11,Tea
C-2863,GB,Non-Member,20s,2023-04-13,Apparel
C-2864,TH,Gold,40s,2023-08-14,Souvenir
C-2865,IN,Non-Member,40s,2023-07-12,Confectionery
C-2866,CN,Diamond,30s,2023-07-12,Honey
C-2867,GB,Diamond,40s,2025-09-15,Souvenir
C-2868,AU,Gold,20s,2024-09-15,Liquor
C-2869,US,Silver,50s+,2023-12-26,Apparel
C-2870,CA,Non-Member,20s,2024-01-11,Souvenir
C-2871,GB,Non-Member,20s,2023-10-08,Souvenir
C-2872,AU,Non-Member,20s,2023-09-01,Confectionery
C-2873,CA,Non-Member,20s,2025-02-25,Tea
C-2874,IN,Non-Member,20s,2024-10-20,Confectionery
C-2875,CA,Non-Member,20s,2024-08-06,Tea
C-2876,US,Silver,30s,2024-03-24,Souvenir
C-2877,AU,Diamond,50s+,2024-02-13,Confectionery
C-2878,NZ,Silver,40s,2025-10-06,Tea
C-2879,CN,Silver,20s,2024-06-03,Liquor
C-2880,CN,Non-Member,50s+,2025-04-27,Liquor
C-2881,IN,Silver,30s,2025-06-19,Souvenir
C-2882,GB,Non-Member,30s,2023-07-20,Tea
C-2883,IN,Silver,50s+,2024-12-22,Souvenir
C-2884,CN,Silver,20s,2023-11-02,Cosmetics
