Trans_ID,Line_No,Product_SKU,Category,Quantity,Unit_Price,Line_Amount,Line_Cost,Gross_Profit,Promo_ID
T-01487,1,SKU-058,Confectionery,1,16.0,16.0,8.0,8.0,
T-01488,1,SKU-015,Cosmetics,3,11.0,33.0,13.2,19.8,
T-01488,2,SKU-011,Cosmetics,2,9.0,18.0,7.2,10.8,
T-01488,3,SKU-012,Cosmetics,3,12.0,36.0,14.4,21.6,
T-01488,4,SKU-092,Honey,1,75.0,75.0,33.75,41.25,
T-01489,1,SKU-082,Apparel,2,110.0,220.0,88.0,132.0,
T-01490,1,SKU-108,Tea,2,62.0,124.0,49.6,74.4,
T-01490,2,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-01490,3,SKU-107,Tea,1,42.0,42.0,16.8,25.2,
T-01491,1,SKU-108,Tea,1,62.0,62.0,24.8,37.2,
T-01491,2,SKU-108,Tea,2,62.0,124.0,49.6,74.4,
T-01491,3,SKU-107,Tea,1,42.0,42.0,16.8,25.2,
T-01492,1,SKU-050,Souvenir,4,10.0,40.0,14.0,26.0,
T-01493,1,SKU-058,Confectionery,2,16.0,32.0,16.0,16.0,
T-01493,2,SKU-092,Honey,1,75.0,75.0,33.75,41.25,
T-01494,1,SKU-081,Apparel,4,80.0,320.0,128.0,192.0,
T-01495,1,SKU-080,Apparel,4,55.0,220.0,88.0,132.0,
T-01496,1,SKU-012,Cosmetics,4,12.0,48.0,19.2,28.8,
T-01496,2,SKU-013,Cosmetics,4,18.0,72.0,28.8,43.2,
T-01496,3,SKU-106,Tea,4,22.0,88.0,35.2,52.8,
T-01497,1,SKU-089,Honey,1,90.0,90.0,40.5,49.5,
T-01497,2,SKU-106,Tea,4,22.0,88.0,35.2,52.8,
T-01498,1,SKU-018,Liquor,3,115.0,345.0,189.75,155.25,
T-01499,1,SKU-051,Souvenir,1,18.0,18.0,6.3,11.7,
T-01499,2,SKU-071,Confectionery,3,22.0,66.0,33.0,33.0,
T-01500,1,SKU-046,Souvenir,3,12.0,36.0,12.6,23.4,
T-01500,2,SKU-108,Tea,2,62.0,124.0,49.6,74.4,
T-01500,3,SKU-069,Confectionery,2,27.0,54.0,27.0,27.0,
T-01501,1,SKU-008,Cosmetics,1,9.0,9.0,3.6,5.4,
T-01501,2,SKU-052,Souvenir,1,18.0,18.0,6.3,11.7,
T-01502,1,SKU-082,Apparel,2,110.0,220.0,88.0,132.0,
T-01502,2,SKU-043,Jewellery,3,110.0,330.0,132.0,198.0,
T-01502,3,SKU-095,Indigenous,2,28.0,56.0,16.8,39.2,
T-01502,4,SKU-097,Indigenous,3,110.0,330.0,99.0,231.0,
T-01503,1,SKU-059,Confectionery,1,22.0,22.0,11.0,11.0,
T-01503,2,SKU-107,Tea,1,42.0,42.0,16.8,25.2,
T-01504,1,SKU-005,Cosmetics,3,9.0,27.0,10.8,16.2,
T-01505,1,SKU-089,Honey,2,90.0,180.0,81.0,99.0,
T-01506,1,SKU-069,Confectionery,2,27.0,54.0,27.0,27.0,
T-01507,1,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-01508,1,SKU-006,Cosmetics,2,22.0,44.0,17.6,26.4,
T-01509,1,SKU-002,Cosmetics,1,12.0,12.0,4.8,7.2,
T-01510,1,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-01510,2,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-01510,3,SKU-107,Tea,2,42.0,84.0,33.6,50.4,
T-01511,1,SKU-097,Indigenous,4,110.0,440.0,132.0,308.0,
T-01512,1,SKU-046,Souvenir,4,12.0,48.0,16.8,31.2,
T-01513,1,SKU-062,Confectionery,1,7.0,7.0,3.5,3.5,
T-01514,1,SKU-024,Liquor,1,100.0,100.0,55.0,45.0,
T-01515,1,SKU-046,Souvenir,1,12.0,12.0,4.2,7.8,
T-01515,2,SKU-064,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-01515,3,SKU-076,Confectionery,3,11.0,33.0,16.5,16.5,
T-01515,4,SKU-052,Souvenir,4,18.0,72.0,25.2,46.8,
T-01516,1,SKU-012,Cosmetics,4,12.0,48.0,19.2,28.8,
T-01516,2,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-01517,1,SKU-103,Indigenous,1,18.0,18.0,5.4,12.6,
T-01517,2,SKU-095,Indigenous,2,28.0,56.0,16.8,39.2,
T-01518,1,SKU-060,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-01519,1,SKU-060,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-01519,2,SKU-077,Confectionery,1,17.0,17.0,8.5,8.5,
T-01520,1,SKU-049,Souvenir,2,25.0,50.0,17.5,32.5,
T-01520,2,SKU-061,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-01521,1,SKU-056,Souvenir,1,18.0,18.0,6.3,11.7,
T-01522,1,SKU-070,Confectionery,1,12.0,12.0,6.0,6.0,
T-01522,2,SKU-056,Souvenir,1,18.0,18.0,6.3,11.7,
T-01523,1,SKU-010,Cosmetics,6,10.0,50.0,23.6,26.4,IP-01
T-01523,2,SKU-107,Tea,2,42.0,84.0,33.6,50.4,
T-01523,3,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-01524,1,SKU-054,Souvenir,3,18.0,54.0,18.9,35.1,
T-01524,2,SKU-107,Tea,4,42.0,168.0,67.2,100.8,
T-01524,3,SKU-069,Confectionery,3,27.0,81.0,40.5,40.5,
T-01524,4,SKU-093,Honey,3,35.0,105.0,47.25,57.75,
T-01525,1,SKU-079,Apparel,1,40.0,40.0,16.0,24.0,
T-01525,2,SKU-003,Cosmetics,1,36.0,36.0,14.4,21.6,
T-01525,3,SKU-046,Souvenir,1,12.0,12.0,4.2,7.8,
T-01526,1,SKU-088,Honey,1,60.0,60.0,27.0,33.0,
T-01526,2,SKU-066,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-01526,3,SKU-062,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-01526,4,SKU-070,Confectionery,2,12.0,24.0,12.0,12.0,
T-01527,1,SKU-020,Liquor,4,120.0,480.0,264.0,216.0,
T-01527,2,SKU-005,Cosmetics,4,9.0,36.0,14.4,21.6,
T-01527,3,SKU-026,Liquor,4,88.0,352.0,193.6,158.4,
T-01528,1,SKU-051,Souvenir,3,18.0,54.0,18.9,35.1,
T-01528,2,SKU-108,Tea,1,62.0,62.0,24.8,37.2,
T-01528,3,SKU-052,Souvenir,1,18.0,18.0,6.3,11.7,
T-01529,1,SKU-097,Indigenous,1,110.0,110.0,33.0,77.0,
T-01530,1,SKU-011,Cosmetics,2,9.0,18.0,7.2,10.8,
T-01531,1,SKU-054,Souvenir,1,18.0,18.0,6.3,11.7,
T-01531,2,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-01532,1,SKU-105,Indigenous,4,48.0,192.0,57.6,134.4,
T-01532,2,SKU-013,Cosmetics,2,18.0,36.0,14.4,21.6,
T-01532,3,SKU-007,Cosmetics,1,45.0,45.0,18.0,27.0,
T-01533,1,SKU-034,Jewellery,2,85.0,170.0,68.0,102.0,
T-01533,2,SKU-029,Liquor,3,45.0,135.0,74.25,60.75,
T-01534,1,SKU-083,Apparel,1,180.0,180.0,72.0,108.0,
T-01535,1,SKU-060,Confectionery,2,7.0,14.0,7.0,7.0,
T-01536,1,SKU-066,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-01536,2,SKU-049,Souvenir,2,25.0,50.0,17.5,32.5,
T-01537,1,SKU-107,Tea,1,42.0,42.0,16.8,25.2,
T-01538,1,SKU-061,Confectionery,2,7.0,14.0,7.0,7.0,
T-01539,1,SKU-062,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-01539,2,SKU-049,Souvenir,3,25.0,75.0,26.25,48.75,
T-01539,3,SKU-071,Confectionery,4,22.0,88.0,44.0,44.0,
T-01540,1,SKU-086,Apparel,1,27.0,27.0,10.8,16.2,
T-01541,1,SKU-079,Apparel,1,40.0,40.0,16.0,24.0,
T-01542,1,SKU-013,Cosmetics,1,18.0,18.0,7.2,10.8,
T-01543,1,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-01543,2,SKU-030,Liquor,2,72.0,144.0,79.2,64.8,
T-01544,1,SKU-011,Cosmetics,6,9.0,45.0,21.6,23.4,IP-01
T-01545,1,SKU-017,Liquor,1,30.0,30.0,16.5,13.5,
T-01545,2,SKU-043,Jewellery,1,110.0,110.0,44.0,66.0,
T-01546,1,SKU-014,Cosmetics,3,27.0,81.0,32.4,48.6,
T-01547,1,SKU-072,Confectionery,1,35.0,35.0,17.5,17.5,
T-01548,1,SKU-056,Souvenir,3,18.0,54.0,18.9,35.1,
T-01549,1,SKU-049,Souvenir,1,25.0,25.0,8.75,16.25,
T-01550,1,SKU-039,Jewellery,1,55.0,55.0,22.0,33.0,
T-01551,1,SKU-015,Cosmetics,1,11.0,11.0,4.4,6.6,
T-01552,1,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-01552,2,SKU-087,Honey,2,45.0,90.0,40.5,49.5,
T-01552,3,SKU-012,Cosmetics,2,12.0,24.0,9.6,14.4,
T-01553,1,SKU-013,Cosmetics,4,18.0,72.0,28.8,43.2,
T-01553,2,SKU-011,Cosmetics,6,9.0,45.0,21.6,23.4,IP-01
T-01553,3,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-01553,4,SKU-010,Cosmetics,6,10.0,50.0,23.6,26.4,IP-01
T-01554,1,SKU-108,Tea,4,62.0,248.0,99.2,148.8,
T-01554,2,SKU-001,Cosmetics,1,8.0,8.0,3.2,4.8,
T-01554,3,SKU-046,Souvenir,4,12.0,48.0,16.8,31.2,
T-01555,1,SKU-057,Confectionery,3,9.0,27.0,13.5,13.5,
T-01556,1,SKU-061,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-01556,2,SKU-047,Souvenir,1,9.0,9.0,3.15,5.85,
T-01557,1,SKU-002,Cosmetics,2,12.0,24.0,9.6,14.4,
T-01557,2,SKU-007,Cosmetics,1,45.0,45.0,18.0,27.0,
T-01557,3,SKU-095,Indigenous,4,28.0,112.0,33.6,78.4,
T-01558,1,SKU-080,Apparel,2,55.0,110.0,44.0,66.0,
T-01559,1,SKU-106,Tea,2,22.0,44.0,17.6,26.4,
T-01559,2,SKU-064,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-01560,1,SKU-108,Tea,1,62.0,62.0,24.8,37.2,
T-01561,1,SKU-106,Tea,4,22.0,88.0,35.2,52.8,
T-01562,1,SKU-074,Confectionery,1,27.0,27.0,13.5,13.5,
T-01562,2,SKU-064,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-01562,3,SKU-107,Tea,3,42.0,126.0,50.4,75.6,
T-01563,1,SKU-044,Jewellery,1,150.0,150.0,60.0,90.0,
T-01563,2,SKU-019,Liquor,2,35.0,70.0,38.5,31.5,
T-01563,3,SKU-085,Apparel,1,18.0,18.0,7.2,10.8,
T-01564,1,SKU-047,Souvenir,1,9.0,9.0,3.15,5.85,
T-01564,2,SKU-108,Tea,1,62.0,62.0,24.8,37.2,
T-01565,1,SKU-107,Tea,5,42.0,210.0,84.0,126.0,
T-01566,1,SKU-078,Apparel,1,28.0,28.0,11.2,16.8,
T-01567,1,SKU-054,Souvenir,5,18.0,90.0,31.5,58.5,
T-01567,2,SKU-007,Cosmetics,2,45.0,90.0,36.0,54.0,
T-01568,1,SKU-011,Cosmetics,3,9.0,27.0,10.8,16.2,
T-01569,1,SKU-067,Confectionery,1,22.0,22.0,11.0,11.0,
T-01570,1,SKU-087,Honey,1,45.0,45.0,20.25,24.75,
T-01571,1,SKU-106,Tea,2,22.0,44.0,17.6,26.4,
T-01571,2,SKU-054,Souvenir,1,18.0,18.0,6.3,11.7,
T-01572,1,SKU-073,Confectionery,2,13.0,26.0,13.0,13.0,
T-01572,2,SKU-061,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-01573,1,SKU-033,Liquor,1,52.0,52.0,28.6,23.4,
T-01573,2,SKU-091,Honey,1,55.0,55.0,24.75,30.25,
T-01574,1,SKU-062,Confectionery,1,7.0,7.0,3.5,3.5,
T-01575,1,SKU-066,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-01575,2,SKU-107,Tea,1,42.0,42.0,16.8,25.2,
T-01576,1,SKU-102,Indigenous,1,9.0,9.0,2.7,6.3,
T-01577,1,SKU-082,Apparel,3,110.0,330.0,132.0,198.0,
T-01577,2,SKU-100,Indigenous,1,14.0,14.0,4.2,9.8,
T-01577,3,SKU-107,Tea,2,42.0,84.0,33.6,50.4,
T-01578,1,SKU-084,Apparel,2,100.0,200.0,80.0,120.0,
T-01578,2,SKU-034,Jewellery,5,85.0,425.0,170.0,255.0,
T-01578,3,SKU-096,Indigenous,4,55.0,220.0,66.0,154.0,
T-01579,1,SKU-061,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-01580,1,SKU-046,Souvenir,4,12.0,48.0,16.8,31.2,
T-01581,1,SKU-103,Indigenous,1,18.0,18.0,5.4,12.6,
T-01582,1,SKU-076,Confectionery,4,11.0,44.0,22.0,22.0,
T-01583,1,SKU-107,Tea,1,42.0,42.0,16.8,25.2,
T-01583,2,SKU-001,Cosmetics,1,8.0,8.0,3.2,4.8,
T-01583,3,SKU-061,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-01584,1,SKU-006,Cosmetics,1,22.0,22.0,8.8,13.2,
T-01584,2,SKU-068,Confectionery,3,22.0,66.0,33.0,33.0,
T-01585,1,SKU-106,Tea,2,22.0,44.0,17.6,26.4,
T-01585,2,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-01585,3,SKU-005,Cosmetics,1,9.0,9.0,3.6,5.4,
T-01586,1,SKU-054,Souvenir,1,18.0,18.0,6.3,11.7,
T-01587,1,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-01587,2,SKU-015,Cosmetics,2,11.0,22.0,8.8,13.2,
T-01587,3,SKU-066,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-01588,1,SKU-050,Souvenir,3,10.0,30.0,10.5,19.5,
T-01588,2,SKU-108,Tea,1,62.0,62.0,24.8,37.2,
T-01588,3,SKU-048,Souvenir,1,20.0,20.0,7.0,13.0,
T-01589,1,SKU-036,Jewellery,1,220.0,220.0,88.0,132.0,
T-01589,2,SKU-096,Indigenous,3,55.0,165.0,49.5,115.5,
T-01590,1,SKU-010,Cosmetics,6,10.0,50.0,23.6,26.4,IP-01
T-01591,1,SKU-062,Confectionery,1,7.0,7.0,3.5,3.5,
T-01592,1,SKU-062,Confectionery,2,7.0,14.0,7.0,7.0,
T-01593,1,SKU-018,Liquor,2,115.0,230.0,126.5,103.5,
T-01593,2,SKU-107,Tea,3,42.0,126.0,50.4,75.6,
T-01593,3,SKU-024,Liquor,4,100.0,400.0,220.0,180.0,
T-01594,1,SKU-062,Confectionery,1,7.0,7.0,3.5,3.5,
T-01594,2,SKU-014,Cosmetics,1,27.0,27.0,10.8,16.2,
T-01595,1,SKU-096,Indigenous,1,55.0,55.0,16.5,38.5,
T-01596,1,SKU-068,Confectionery,3,22.0,66.0,33.0,33.0,
T-01596,2,SKU-010,Cosmetics,6,10.0,50.0,23.6,26.4,IP-01
T-01597,1,SKU-006,Cosmetics,1,22.0,22.0,8.8,13.2,
T-01597,2,SKU-082,Apparel,1,110.0,110.0,44.0,66.0,
T-01598,1,SKU-013,Cosmetics,2,18.0,36.0,14.4,21.6,
T-01598,2,SKU-089,Honey,3,90.0,270.0,121.5,148.5,
T-01599,1,SKU-107,Tea,1,42.0,42.0,16.8,25.2,
T-01600,1,SKU-003,Cosmetics,1,36.0,36.0,14.4,21.6,
T-01601,1,SKU-106,Tea,2,22.0,44.0,17.6,26.4,
T-01601,2,SKU-080,Apparel,1,55.0,55.0,22.0,33.0,
T-01602,1,SKU-002,Cosmetics,2,12.0,24.0,9.6,14.4,
T-01602,2,SKU-004,Cosmetics,1,60.0,60.0,24.0,36.0,
T-01602,3,SKU-050,Souvenir,2,10.0,20.0,7.0,13.0,
T-01603,1,SKU-023,Liquor,2,55.0,110.0,60.5,49.5,
T-01603,2,SKU-081,Apparel,2,80.0,160.0,64.0,96.0,
T-01603,3,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-01603,4,SKU-078,Apparel,4,28.0,112.0,44.8,67.2,
T-01604,1,SKU-037,Jewellery,3,520.0,1560.0,624.0,936.0,
T-01604,2,SKU-046,Souvenir,1,12.0,12.0,4.2,7.8,
T-01605,1,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-01605,2,SKU-095,Indigenous,2,28.0,56.0,16.8,39.2,
T-01606,1,SKU-087,Honey,1,45.0,45.0,20.25,24.75,
T-01607,1,SKU-014,Cosmetics,2,27.0,54.0,21.6,32.4,
T-01607,2,SKU-062,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-01607,3,SKU-016,Cosmetics,1,42.0,42.0,16.8,25.2,
T-01608,1,SKU-066,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-01609,1,SKU-036,Jewellery,5,220.0,1100.0,440.0,660.0,
T-01610,1,SKU-034,Jewellery,4,85.0,340.0,136.0,204.0,
T-01610,2,SKU-022,Liquor,1,40.0,40.0,22.0,18.0,
T-01610,3,SKU-055,Souvenir,1,45.0,45.0,15.75,29.25,
T-01610,4,SKU-009,Cosmetics,4,45.0,180.0,72.0,108.0,
T-01611,1,SKU-062,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-01611,2,SKU-054,Souvenir,1,18.0,18.0,6.3,11.7,
T-01611,3,SKU-054,Souvenir,2,18.0,36.0,12.6,23.4,
T-01611,4,SKU-073,Confectionery,1,13.0,13.0,6.5,6.5,
T-01612,1,SKU-079,Apparel,2,40.0,80.0,32.0,48.0,
T-01613,1,SKU-062,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-01614,1,SKU-086,Apparel,1,27.0,27.0,10.8,16.2,
T-01614,2,SKU-056,Souvenir,3,18.0,54.0,18.9,35.1,
T-01614,3,SKU-014,Cosmetics,3,27.0,81.0,32.4,48.6,
T-01615,1,SKU-094,Honey,1,45.0,45.0,20.25,24.75,
T-01615,2,SKU-050,Souvenir,3,10.0,30.0,10.5,19.5,
T-01616,1,SKU-046,Souvenir,4,12.0,48.0,16.8,31.2,
T-01616,2,SKU-062,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-01616,3,SKU-066,Confectionery,2,7.0,14.0,7.0,7.0,
T-01616,4,SKU-061,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-01617,1,SKU-080,Apparel,2,55.0,110.0,44.0,66.0,
T-01617,2,SKU-012,Cosmetics,1,12.0,12.0,4.8,7.2,
T-01618,1,SKU-020,Liquor,5,120.0,600.0,330.0,270.0,
T-01619,1,SKU-011,Cosmetics,3,9.0,27.0,10.8,16.2,
T-01620,1,SKU-037,Jewellery,2,520.0,1040.0,416.0,624.0,
T-01621,1,SKU-069,Confectionery,2,27.0,54.0,27.0,27.0,
T-01622,1,SKU-041,Jewellery,1,90.0,90.0,36.0,54.0,
T-01622,2,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-01622,3,SKU-084,Apparel,2,100.0,200.0,80.0,120.0,
T-01623,1,SKU-010,Cosmetics,6,10.0,50.0,23.6,26.4,IP-01
T-01624,1,SKU-046,Souvenir,1,12.0,12.0,4.2,7.8,
T-01625,1,SKU-076,Confectionery,2,11.0,22.0,11.0,11.0,
T-01625,2,SKU-090,Honey,3,170.0,510.0,229.5,280.5,
T-01626,1,SKU-071,Confectionery,1,22.0,22.0,11.0,11.0,
T-01626,2,SKU-024,Liquor,1,100.0,100.0,55.0,45.0,
T-01627,1,SKU-055,Souvenir,3,45.0,135.0,47.25,87.75,
T-01627,2,SKU-014,Cosmetics,3,27.0,81.0,32.4,48.6,
T-01627,3,SKU-087,Honey,3,45.0,135.0,60.75,74.25,
T-01627,4,SKU-048,Souvenir,3,20.0,60.0,21.0,39.0,
T-01628,1,SKU-064,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-01628,2,SKU-090,Honey,4,170.0,680.0,306.0,374.0,
T-01629,1,SKU-026,Liquor,1,88.0,88.0,48.4,39.6,
T-01630,1,SKU-048,Souvenir,4,20.0,80.0,28.0,52.0,
T-01630,2,SKU-047,Souvenir,1,9.0,9.0,3.15,5.85,
T-01631,1,SKU-096,Indigenous,1,55.0,55.0,16.5,38.5,
T-01632,1,SKU-096,Indigenous,1,55.0,55.0,16.5,38.5,
T-01632,2,SKU-052,Souvenir,1,18.0,18.0,6.3,11.7,
T-01632,3,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-01632,4,SKU-075,Confectionery,1,36.0,36.0,18.0,18.0,
T-01633,1,SKU-011,Cosmetics,1,9.0,9.0,3.6,5.4,
T-01633,2,SKU-066,Confectionery,1,7.0,7.0,3.5,3.5,
T-01633,3,SKU-081,Apparel,1,80.0,80.0,32.0,48.0,
T-01634,1,SKU-010,Cosmetics,6,10.0,50.0,23.6,26.4,IP-01
T-01634,2,SKU-106,Tea,4,22.0,88.0,35.2,52.8,
T-01634,3,SKU-043,Jewellery,2,110.0,220.0,88.0,132.0,
T-01635,1,SKU-078,Apparel,5,28.0,140.0,56.0,84.0,
T-01635,2,SKU-052,Souvenir,1,18.0,18.0,6.3,11.7,
T-01636,1,SKU-092,Honey,2,75.0,150.0,67.5,82.5,
T-01636,2,SKU-035,Jewellery,5,120.0,600.0,240.0,360.0,
T-01637,1,SKU-088,Honey,1,60.0,60.0,27.0,33.0,
T-01638,1,SKU-081,Apparel,3,80.0,240.0,96.0,144.0,
T-01639,1,SKU-021,Liquor,3,999.0,2997.0,1648.35,1348.65,
T-01639,2,SKU-010,Cosmetics,6,10.0,50.0,23.6,26.4,IP-01
T-01639,3,SKU-065,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-01639,4,SKU-054,Souvenir,1,18.0,18.0,6.3,11.7,
T-01640,1,SKU-107,Tea,1,42.0,42.0,16.8,25.2,
T-01640,2,SKU-063,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-01641,1,SKU-062,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-01641,2,SKU-108,Tea,1,62.0,62.0,24.8,37.2,
T-01641,3,SKU-007,Cosmetics,1,45.0,45.0,18.0,27.0,
T-01642,1,SKU-010,Cosmetics,6,10.0,50.0,23.6,26.4,IP-01
T-01643,1,SKU-071,Confectionery,2,22.0,44.0,22.0,22.0,
T-01644,1,SKU-079,Apparel,1,40.0,40.0,16.0,24.0,
T-01644,2,SKU-052,Souvenir,1,18.0,18.0,6.3,11.7,
T-01645,1,SKU-104,Indigenous,1,22.0,22.0,6.6,15.4,
T-01645,2,SKU-083,Apparel,1,180.0,180.0,72.0,108.0,
T-01646,1,SKU-080,Apparel,1,55.0,55.0,22.0,33.0,
T-01646,2,SKU-064,Confectionery,1,7.0,7.0,3.5,3.5,
T-01646,3,SKU-071,Confectionery,1,22.0,22.0,11.0,11.0,
T-01647,1,SKU-057,Confectionery,1,9.0,9.0,4.5,4.5,
T-01648,1,SKU-098,Indigenous,1,25.0,25.0,7.5,17.5,
T-01649,1,SKU-077,Confectionery,2,17.0,34.0,17.0,17.0,
T-01649,2,SKU-006,Cosmetics,1,22.0,22.0,8.8,13.2,
T-01650,1,SKU-107,Tea,4,42.0,168.0,67.2,100.8,
T-01651,1,SKU-086,Apparel,1,27.0,27.0,10.8,16.2,
T-01652,1,SKU-069,Confectionery,5,27.0,135.0,67.5,67.5,
T-01652,2,SKU-046,Souvenir,1,12.0,12.0,4.2,7.8,
T-01652,3,SKU-089,Honey,2,90.0,180.0,81.0,99.0,
T-01653,1,SKU-108,Tea,5,62.0,310.0,124.0,186.0,
T-01654,1,SKU-020,Liquor,1,120.0,120.0,66.0,54.0,
T-01654,2,SKU-079,Apparel,1,40.0,40.0,16.0,24.0,
T-01655,1,SKU-037,Jewellery,1,520.0,520.0,208.0,312.0,
T-01655,2,SKU-058,Confectionery,1,16.0,16.0,8.0,8.0,
T-01656,1,SKU-043,Jewellery,2,110.0,220.0,88.0,132.0,
T-01657,1,SKU-064,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-01658,1,SKU-097,Indigenous,1,110.0,110.0,33.0,77.0,
T-01659,1,SKU-060,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-01659,2,SKU-073,Confectionery,1,13.0,13.0,6.5,6.5,
T-01660,1,SKU-063,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-01660,2,SKU-106,Tea,3,22.0,66.0,26.4,39.6,
T-01660,3,SKU-101,Indigenous,2,24.0,48.0,14.4,33.6,
T-01661,1,SKU-048,Souvenir,1,20.0,20.0,7.0,13.0,
T-01662,1,SKU-049,Souvenir,3,25.0,75.0,26.25,48.75,
T-01662,2,SKU-088,Honey,5,60.0,300.0,135.0,165.0,
T-01662,3,SKU-005,Cosmetics,5,9.0,45.0,18.0,27.0,
T-01663,1,SKU-008,Cosmetics,2,9.0,18.0,7.2,10.8,
T-01664,1,SKU-092,Honey,1,75.0,75.0,33.75,41.25,
T-01664,2,SKU-041,Jewellery,2,90.0,180.0,72.0,108.0,
T-01664,3,SKU-106,Tea,2,22.0,44.0,17.6,26.4,
T-01664,4,SKU-093,Honey,1,35.0,35.0,15.75,19.25,
T-01665,1,SKU-010,Cosmetics,6,10.0,50.0,23.6,26.4,IP-01
T-01665,2,SKU-010,Cosmetics,4,10.0,40.0,16.0,24.0,
T-01665,3,SKU-047,Souvenir,3,9.0,27.0,9.45,17.55,
T-01666,1,SKU-011,Cosmetics,6,9.0,45.0,21.6,23.4,IP-01
T-01667,1,SKU-011,Cosmetics,2,9.0,18.0,7.2,10.8,
T-01668,1,SKU-050,Souvenir,2,10.0,20.0,7.0,13.0,
T-01669,1,SKU-074,Confectionery,2,27.0,54.0,27.0,27.0,
T-01669,2,SKU-016,Cosmetics,2,42.0,84.0,33.6,50.4,
T-01669,3,SKU-046,Souvenir,1,12.0,12.0,4.2,7.8,
T-01670,1,SKU-042,Jewellery,2,65.0,130.0,52.0,78.0,
T-01671,1,SKU-106,Tea,3,22.0,66.0,26.4,39.6,
T-01672,1,SKU-015,Cosmetics,1,11.0,11.0,4.4,6.6,
T-01673,1,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-01673,2,SKU-011,Cosmetics,6,9.0,45.0,21.6,23.4,IP-01
T-01673,3,SKU-015,Cosmetics,1,11.0,11.0,4.4,6.6,
T-01674,1,SKU-072,Confectionery,3,35.0,105.0,52.5,52.5,
T-01674,2,SKU-092,Honey,4,75.0,300.0,135.0,165.0,
T-01675,1,SKU-004,Cosmetics,2,60.0,120.0,48.0,72.0,
T-01676,1,SKU-046,Souvenir,2,12.0,24.0,8.4,15.6,
T-01676,2,SKU-065,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-01676,3,SKU-108,Tea,1,62.0,62.0,24.8,37.2,
T-01677,1,SKU-047,Souvenir,3,9.0,27.0,9.45,17.55,
T-01678,1,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-01678,2,SKU-026,Liquor,4,88.0,352.0,193.6,158.4,
T-01678,3,SKU-006,Cosmetics,4,22.0,88.0,35.2,52.8,
T-01679,1,SKU-016,Cosmetics,3,42.0,126.0,50.4,75.6,
T-01680,1,SKU-061,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-01680,2,SKU-106,Tea,2,22.0,44.0,17.6,26.4,
T-01681,1,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
